sample_id,theta_r,theta_s,alpha,n_vg,K_s,D_L,q_top_00,q_top_01,q_top_02,q_top_03,q_top_04,q_top_05,q_top_06,q_top_07,q_top_08,q_top_09,q_top_10,q_top_11,q_top_12,q_top_13,q_top_14,q_top_15,q_top_16,q_top_17,q_top_18,q_top_19,q_top_20,q_top_21,q_top_22,q_top_23,q_top_24,q_top_25,q_top_26,q_top_27,q_top_28,q_top_29,q_top_30,q_top_31,q_top_32,q_top_33,q_top_34,q_top_35,q_top_36,q_top_37,q_top_38,q_top_39,q_top_40,q_top_41,q_top_42,q_top_43,q_top_44,q_top_45,q_top_46,q_top_47,c_top,q_top_mean,q_top_peak,q_top_std,q_top_total,q_top_peak_time,split,split_mode,is_ood,ood_parameter,ood_quantile,ood_tail,severity_group,target_value
30,0.0826474318399,0.441227434517,0.0122420544054,1.9443071679,3.77833647753,6.61986053393,3.52760597806,2.03066349491,0.533721011767,2.59606033674,2.8034845984,3.01090886006,3.21833312172,3.42575738338,3.63318164505,3.84060590671,4.04803016837,4.25545443003,4.46287869169,4.67030295335,4.87772721502,5.08515147668,5.29257573834,5.5,5.40114410781,5.30228821562,5.20343232343,5.10457643123,5.00572053904,4.90686464685,4.80800875466,4.70915286247,4.61029697028,4.51144107808,4.41258518589,4.3137292937,4.21487340151,4.11601750932,4.01716161713,3.91830572493,3.81944983274,3.72059394055,3.66902493583,3.61745593111,3.56588692639,3.51431792168,3.46274891696,3.41117991224,3.35961090752,3.3080419028,3.25647289808,3.20490389336,3.15333488864,3.10176588392,0.974745594116,3.94860063258,5.5,0.950674469123,189.532830364,17,test,ood,True,q_top_peak,,high,peak_5.5,5.5
31,0.0674138859222,0.509303799199,0.00699666759078,1.50788869675,2.61152437646,10.1355868982,1.78721383901,2.24090873177,2.69460362454,3.14829851731,2.04135824945,0.934417981593,1.39097618343,1.84753438527,2.30409258711,2.76065078896,3.2172089908,3.67376719264,4.13032539448,4.58688359632,5.04344179816,5.5,5.25059277959,5.00118555919,4.75177833878,4.50237111838,4.25296389797,4.00355667756,3.75414945716,3.60995715274,3.46576484831,3.32157254389,3.17738023947,3.03318793505,2.88899563062,2.7448033262,2.60061102178,2.45641871736,2.31222641293,2.16803410851,2.02384180409,1.87964949967,1.73545719525,1.59126489082,1.4470725864,1.30288028198,1.15868797756,1.01449567313,0.870303368711,0.726111064288,0.581918759866,0.437726455444,0.293534151021,0.149341846599,0.655621589043,2.62103160794,5.5,1.41115863445,125.809517181,15,test,ood,True,q_top_peak,,high,peak_5.5,5.5
32,0.0686560620469,0.501572100479,0.0238351103841,1.2883168163,5.89464464135,14.8202543363,2.19388036343,2.3831974347,2.57251450596,2.76183157723,2.9511486485,3.14046571976,3.32978279103,3.12430109733,2.91881940363,2.71333770992,3.02889290076,3.3444480916,3.66000328244,3.97555847328,4.29111366412,4.60666885496,4.9222240458,5.23777923664,5.55333442748,5.86888961832,6.18444480916,6.5,6.37905829197,6.25811658395,6.13717487592,6.0162331679,5.89529145987,5.77434975185,5.65340804382,5.5324663358,5.41152462777,5.29058291975,5.16964121172,5.0486995037,4.92775779567,4.80681608764,4.68587437962,4.56493267159,4.44399096357,4.40854445393,4.3730979443,4.33765143466,4.30220492502,4.26675841539,4.23131190575,4.19586539612,4.16041888648,4.12497237685,0.747277186134,4.49290377222,6.5,1.16789237038,215.659381067,21,test,ood,True,q_top_peak,,high,peak_6.5,6.5
33,0.0767819694807,0.494809265987,0.00942752822736,1.97524186441,1.10513107624,17.8150647669,4.16452746067,4.5537728839,4.94301830712,5.33226373034,5.72150915356,6.11075457678,6.5,6.18318650025,5.8663730005,5.54955950076,5.23274600101,4.91593250126,4.59911900151,4.28230550176,3.96549200202,3.56140744872,3.15732289542,2.75323834212,2.34915378883,1.94506923553,1.54098468223,1.13690012894,1.32025551268,1.50361089643,1.68696628017,1.87032166391,2.05367704766,2.2370324314,2.42038781514,2.60374319889,2.78709858263,2.97045396638,3.15380935012,3.33716473386,3.52052011761,3.70387550135,3.53826514688,3.3726547924,3.20704443793,3.04143408345,2.87582372898,2.7102133745,2.54460302002,2.37899266555,2.21338231107,2.0477719566,1.88216160212,1.71655124765,0.850297929246,3.35546775226,6.5,1.43613039698,161.062452109,6,test,ood,True,q_top_peak,,high,peak_6.5,6.5
34,0.050939019997,0.377771418547,0.0689910123496,1.81535077059,0.806734070739,10.6697876862,1.15432154934,1.26195231616,1.36958308298,1.47721384979,1.58484461661,1.69247538343,1.80010615025,1.90773691706,2.01536768388,2.1229984507,2.23062921751,2.33825998433,2.44589075115,2.55352151797,2.66115228478,2.7687830516,2.87641381842,2.98404458523,3.09167535205,3.19930611887,4.29953741258,5.39976870629,6.5,6.3467946525,6.193589305,6.0403839575,5.88717860999,5.73397326249,5.58076791499,5.42756256749,5.27435721999,5.12115187249,4.96794652499,4.81474117749,4.66153582998,4.50833048248,4.35512513498,4.20191978748,3.64907574788,3.09623170828,2.54338766867,1.99054362907,1.43769958947,0.884855549867,0.332011510264,1.15625161297,1.98049171567,2.80473181837,0.992913346622,3.3067962844,6.5,1.71249374051,158.726221651,22,test,ood,True,q_top_peak,,high,peak_6.5,6.5
35,0.0502990071253,0.480353027234,0.0100304559208,2.0313294261,25.3388347224,3.58218916789,3.39774601939,3.58023154767,3.76271707594,3.94520260421,4.12768813248,4.31017366075,4.49265918902,4.67514471729,4.85763024556,5.04011577383,5.2226013021,5.40508683037,5.58757235865,5.77005788692,5.95254341519,6.13502894346,6.31751447173,6.5,5.86301172687,5.22602345375,4.58903518062,3.9520469075,3.79778671322,3.64352651894,3.48926632467,3.33500613039,3.18074593612,3.02648574184,2.87222554757,2.71796535329,2.56370515901,2.40944496474,2.77898543092,3.1485258971,3.51806636328,3.88760682946,4.25714729564,4.01159235612,3.76603741659,3.52048247707,3.27492753755,3.02937259802,2.7838176585,2.53826271897,2.29270777945,2.04715283993,1.8015979004,1.55604296088,0.62577168224,3.91579824777,6.5,1.23112088175,187.958315893,17,test,ood,True,q_top_peak,,high,peak_6.5,6.5
36,0.0625942193038,0.37286377346,0.00533730424272,2.44168503982,0.687790666082,11.9589603115,0.708587931718,0.895407675856,1.08222741999,1.26904716413,1.45586690827,1.64268665241,1.82950639655,2.01632614068,2.20314588482,2.38996562896,2.5767853731,2.76360511724,2.95042486138,3.13724460551,3.32406434965,3.51088409379,3.69770383793,3.88452358207,4.0713433262,4.25816307034,4.44498281448,4.63180255862,4.81862230276,5.00544204689,5.19226179103,5.37908153517,5.56590127931,5.75272102345,5.93954076759,6.12636051172,6.31318025586,6.5,5.88088295201,5.26176590403,4.64264885604,4.02353180806,3.40441476007,2.78529771209,2.1661806641,1.54706361612,0.927946568131,1.26105560349,1.59416463886,1.92727367422,0.500201657479,0.409516996706,0.318832335932,0.228147675159,0.470369214203,3.17117359021,6.5,1.84810403077,152.21633233,31,test,ood,True,q_top_peak,,high,peak_6.5,6.5
37,0.0846296092202,0.457853902152,0.0477879254595,2.669204143,7.85824142776,10.9560961221,0.349809755729,0.413076183065,0.4763426104,0.539609037736,0.602875465072,0.666141892408,0.729408319744,0.79267474708,0.855941174416,0.919207601752,0.982474029088,1.04574045642,1.10900688376,1.1722733111,1.23553973843,1.29880616577,1.3620725931,1.42533902044,1.48860544777,1.55187187511,1.61513830245,1.67840472978,1.74167115712,1.80493758445,1.86820401179,1.93147043913,1.99473686646,2.0580032938,2.12126972113,2.18453614847,2.17441903397,2.16430191947,2.64604615064,3.12779038181,3.60953461298,4.09127884415,4.57302307532,5.05476730649,5.53651153766,6.01825576883,6.5,5.40259443486,4.30518886972,3.20778330458,2.11037773943,1.01297217429,2.01831281231,3.02365345033,0.544333676569,2.17899999958,6.5,1.56471524877,104.59199998,40,test,ood,True,q_top_peak,,high,peak_6.5,6.5
38,0.08478989367,0.470161547244,0.0379344903296,2.39046520073,0.397777535044,6.88993798607,4.02078532346,4.17573624074,4.33068715802,4.48563807531,4.64058899259,4.79553990988,4.95049082716,5.10544174444,5.26039266173,5.41534357901,5.5702944963,5.72524541358,5.88019633086,6.03514724815,6.19009816543,6.34504908272,6.5,4.38644473902,2.27288947803,1.97790265257,2.02897958711,2.08005652164,2.13113345618,2.18221039071,2.23328732525,2.28436425978,2.33544119432,2.38651812886,2.43759506339,2.41865821015,2.3997213569,2.38078450366,2.36184765041,2.34291079717,2.32397394392,2.30503709068,2.28610023743,2.26716338418,2.24822653094,2.22928967769,2.21035282445,2.1914159712,2.17247911796,2.15354226471,2.13460541147,2.11566855822,2.09673170498,2.07779485173,0.316874642756,3.35166254446,6.5,1.51798008304,160.879802134,16,test,ood,True,q_top_peak,,high,peak_6.5,6.5
39,0.0819131289845,0.3601558339,0.0194006133072,1.43518996499,0.764301113728,5.14609258792,4.5786985635,4.55647406308,4.53424956265,4.51202506223,4.4898005618,4.46757606138,3.64217897892,2.81678189646,1.99138481401,1.16598773155,0.340590649094,1.57247251928,2.80435438946,4.03623625964,5.26811812982,6.5,6.30457821341,6.10915642682,5.91373464023,5.71831285364,5.52289106705,5.32746928046,5.13204749387,4.93662570728,4.74120392068,4.54578213409,4.3503603475,4.15493856091,3.95951677432,3.76409498773,3.56867320114,3.49838533872,3.42809747631,3.35780961389,3.28752175147,3.21723388905,3.14694602664,3.07665816422,3.0063703018,2.93608243938,2.86579457697,2.79550671455,2.72521885213,2.65493098971,2.5846431273,2.51435526488,2.44406740246,2.37377954004,0.721830254358,3.77582742336,6.5,1.34254378477,181.239716322,15,test,ood,True,q_top_peak,,high,peak_6.5,6.5
40,0.0369653217457,0.437711871552,0.0440337539798,2.5858754604,0.950291799917,3.43554633767,4.47248844896,3.87878559287,3.28508273678,2.6913798807,2.09767702461,1.50397416852,0.910271312435,0.316568456348,0.888865834005,1.46116321166,2.03346058932,2.60575796698,3.17805534464,3.75035272229,4.32265009995,4.10668324711,3.89071639426,3.67474954142,3.45878268858,3.24281583573,3.02684898289,2.81088213005,2.5949152772,2.37894842436,2.16298157152,1.94701471867,1.73104786583,1.51508101298,1.29911416014,1.0831473073,1.76025389389,2.43736048047,3.11446706706,3.79157365365,4.46868024024,5.14578682682,5.82289341341,6.5,6.198626865,5.89725373,5.59588059501,5.29450746001,4.99313432501,4.69176119001,4.39038805501,4.08901492002,3.78764178502,3.48626865002,0.824773507044,3.28720324372,6.5,1.51705665667,157.785755699,37,test,ood,True,q_top_peak,,high,peak_6.5,6.5
41,0.0949441348434,0.419655331992,0.123891469011,2.1757956795,0.553481256321,12.6111747903,0.515890286287,1.36521008033,2.21452987438,3.06384966843,3.91316946247,4.76248925652,3.4441474657,2.12580567488,2.42628491308,2.72676415127,3.02724338947,3.32772262766,3.4410182481,3.55431386854,3.66760948898,3.78090510942,3.89420072986,4.0074963503,4.12079197075,4.23408759119,4.34738321163,4.46067883207,4.57397445251,4.68727007295,4.80056569339,4.91386131383,5.02715693427,5.14045255471,5.25374817515,5.36704379559,5.48033941603,5.59363503647,5.70693065692,5.82022627736,5.9335218978,6.04681751824,6.16011313868,6.27340875912,6.38670437956,6.5,5.81359095873,5.12718191746,4.4407728762,3.75436383493,3.06795479366,2.38154575239,1.69513671112,1.00872766986,0.303068183045,4.15367993413,6.5,1.47411505538,199.376636838,39,test,ood,True,q_top_peak,,high,peak_6.5,6.5
42,0.0779443548432,0.474166983763,0.0336071163491,2.31921852162,11.5472042136,17.2572173065,4.12451652007,4.36206486806,4.59961321605,4.83716156405,5.07470991204,5.31225826003,5.54980660803,5.78735495602,6.02490330401,6.26245165201,6.5,4.91155159515,3.32310319031,3.40971345212,3.49632371394,3.58293397576,3.66954423757,3.75615449939,3.8427647612,3.92937502302,3.96236093561,3.99534684821,4.0283327608,4.0613186734,4.09430458599,4.12729049858,4.16027641118,4.19326232377,4.22624823637,4.25923414896,4.29222006155,4.32520597415,4.35819188674,4.39117779934,4.42416371193,4.45714962452,4.49013553712,4.47875177805,4.46736801898,4.45598425992,4.44460050085,4.43321674178,4.42183298272,4.41044922365,4.39906546458,4.38768170551,4.37629794645,4.36491418738,0.390595410816,4.43422266952,6.5,0.671571654486,212.842688137,10,test,ood,True,q_top_peak,,high,peak_6.5,6.5
43,0.0401885405985,0.396509512199,0.0310415821737,2.41069352459,28.8784101839,13.9794883007,4.84660603962,4.46014103907,4.07367603853,3.68721103798,3.30074603744,2.91428103689,2.52781603635,2.43335493102,2.33889382569,2.24443272036,2.14997161503,2.05551050971,1.96104940438,1.86658829905,1.77212719372,1.6776660884,1.58320498307,1.48874387774,1.39428277241,1.29982166708,1.20536056176,1.11089945643,1.0164383511,0.921977245773,0.827516140446,0.733055035118,1.55690431582,2.38075359651,3.20460287721,4.02845215791,4.85230143861,5.6761507193,6.5,6.20766070597,5.91532141194,5.6229821179,5.33064282387,5.03830352984,4.74596423581,4.45362494178,4.16128564774,3.86894635371,3.57660705968,3.28426776565,2.99192847161,2.81041754052,2.62890660943,2.44739567834,0.475435304032,3.06614149882,6.5,1.58326726388,147.174791943,32,test,ood,True,q_top_peak,,high,peak_6.5,6.5
44,0.0878491772316,0.428809114206,0.119374705173,2.06123954267,2.75009390963,6.31183630369,1.44022816427,1.31538726389,1.19054636351,1.06570546313,1.97142121928,2.87713697542,3.78285273157,4.68856848771,5.59428424386,6.5,6.26082259306,6.02164518612,5.78246777918,5.54329037223,5.30411296529,5.06493555835,4.82575815141,4.58658074447,4.34740333753,4.10822593059,3.86904852365,3.6298711167,3.39069370976,3.15151630282,2.91233889588,2.67316148894,2.433984082,2.19480667506,1.95562926811,1.71645186117,1.47727445423,1.23809704729,2.13214413151,3.02619121572,3.92023829994,3.68664626684,3.45305423374,3.21946220064,2.98587016754,2.75227813445,2.51868610135,2.28509406825,2.05150203515,1.81791000205,1.58431796895,1.35072593585,1.11713390275,0.883541869651,0.595819786578,3.16039673939,6.5,1.55293887799,151.699043491,9,test,ood,True,q_top_peak,,high,peak_6.5,6.5
45,0.0582717416151,0.488091374468,0.0418339811712,1.86563167779,3.57714857824,13.4824367548,4.28361179763,4.18155224316,4.07949268869,3.97743313422,3.87537357975,3.77331402528,3.67125447081,3.56919491634,3.46713536187,3.3650758074,3.26301625293,3.16095669846,3.05889714399,2.95683758952,2.85477803505,2.75271848058,3.68953886043,4.62635924029,5.56317962014,6.5,3.89497204466,1.28994408932,1.41225645953,1.53456882974,1.65688119995,1.77919357015,1.90150594036,2.02381831057,2.14613068078,2.26844305099,2.3907554212,2.51306779141,2.63538016161,2.75769253182,2.88000490203,3.00231727224,3.12462964245,2.90016259756,2.67569555267,2.45122850777,2.22676146288,2.00229441799,1.7778273731,1.55336032821,1.32889328332,1.10442623842,0.879959193533,0.655492148642,0.612178018666,2.82161214478,6.5,1.17407142521,135.437382949,19,test,ood,True,q_top_peak,,high,peak_6.5,6.5
46,0.0900975551667,0.482086810805,0.0544279635784,1.31116523909,10.7895868102,2.1895706146,4.43537761351,4.53369296525,4.63200831699,4.73032366873,4.82863902046,4.9269543722,5.02526972394,5.12358507568,5.22190042741,5.32021577915,5.41853113089,5.51684648263,5.61516183436,5.7134771861,5.81179253784,5.91010788958,6.00842324131,6.10673859305,6.20505394479,6.30336929653,6.40168464826,6.5,4.57548215053,2.65096430105,3.52981633603,4.408668371,3.86920304726,3.72320282847,3.57720260967,3.43120239088,3.28520217209,3.1392019533,2.9932017345,2.84720151571,2.70120129692,2.55520107813,2.40920085933,2.26320064054,2.11720042175,1.97120020296,1.82519998416,1.67919976537,1.53319954658,1.38719932779,1.24119910899,1.0951988902,0.949198671409,0.803198452616,0.689936307154,3.89271877929,6.5,1.69381654733,186.850501406,21,test,ood,True,q_top_peak,,high,peak_6.5,6.5
47,0.0435963472337,0.444839075716,0.00577952905904,1.67197357309,6.07756933355,5.52634682462,1.05068707457,1.80000763922,2.54932820386,3.2986487685,4.04796933314,3.5267056028,3.00544187246,2.48417814211,1.8274990226,1.1708199031,0.514140783589,1.51178398632,2.50942718906,3.50707039179,4.50471359453,5.50235679726,6.5,6.37152903519,6.24305807039,6.11458710558,5.98611614078,5.85764517597,5.72917421117,5.60070324636,5.47223228155,5.34376131675,5.21529035194,5.08681938714,4.95834842233,4.82987745753,4.70140649272,4.57293552791,4.44446456311,4.3159935983,4.1875226335,4.05905166869,3.93058070389,3.80210973908,3.67363877427,3.54516780947,3.41669684466,3.28822587986,3.15975491505,3.03128395025,2.90281298544,2.77434202063,2.64587105583,2.51740009102,0.700415643171,3.89769124503,6.5,1.5034297306,187.089179761,16,test,ood,True,q_top_peak,,high,peak_6.5,6.5
48,0.0811578876005,0.39068192177,0.00508925738344,1.25062720512,3.03290416013,7.59506483413,1.89793532414,2.14352966193,2.38912399972,2.53214496619,2.67516593266,2.81818689913,2.9612078656,3.10422883207,3.24724979854,3.39027076501,3.53329173148,3.67631269794,3.81933366441,2.93101629315,2.04269892189,2.4141406784,2.78558243491,3.15702419142,3.52846594793,3.89990770444,4.27134946095,4.64279121746,5.01423297396,5.38567473047,5.75711648698,6.12855824349,6.5,6.38775762386,6.27551524771,6.16327287157,6.05103049543,5.93878811929,5.82654574314,5.714303367,5.60206099086,5.48981861472,5.37757623857,5.26533386243,5.15309148629,5.04084911015,4.928606734,4.81636435786,4.70412198172,4.59187960557,4.47963722943,4.36739485329,4.25515247715,4.142910101,0.53466969813,4.31705317782,6.5,1.32798449984,207.218552535,26,test,ood,True,q_top_peak,,high,peak_6.5,6.5
49,0.0829230512488,0.467157522034,0.0953305375377,1.57878914831,17.3390541292,8.33280636372,2.15179543274,2.28315123978,2.41450704681,2.54586285384,2.67721866088,2.80857446791,2.93993027495,3.07128608198,3.20264188902,3.33399769605,3.46535350309,3.59670931012,3.72806511716,3.85942092419,3.99077673123,4.12213253826,4.25348834529,4.38484415233,4.51619995936,4.0590443383,3.60188871723,3.14473309617,2.6875774751,2.23042185403,1.77326623297,1.3161106119,0.858954990835,0.401799369769,0.796136054175,1.19047273858,1.58480942299,1.97914610739,2.3734827918,2.7678194762,3.16215616061,3.55649284502,3.95082952942,5.22541476471,6.5,6.20331044804,5.90662089608,5.60993134413,5.31324179217,5.01655224021,4.71986268825,4.4231731363,4.12648358434,3.82979403238,0.674287509624,3.36782256175,6.5,1.40886521167,161.655482964,38,test,ood,True,q_top_peak,,high,peak_6.5,6.5
50,0.0936763167166,0.412514828895,0.0613948630799,1.95590958569,1.22858445086,13.16854874,1.07153019672,1.2400143688,1.40849854088,1.57698271296,1.74546688504,1.91395105712,2.0824352292,2.57327575929,3.06411628938,3.55495681947,4.04579734956,4.53663787965,5.02747840973,5.51831893982,6.00915946991,6.5,6.1439520731,5.78790414621,5.43185621931,5.07580829241,4.71976036551,4.36371243862,4.00766451172,3.65161658482,3.29556865792,2.93952073103,2.58347280413,2.22742487723,1.87137695033,1.51532902344,1.52269579039,1.53006255735,1.5374293243,1.54479609126,1.55216285821,1.55952962517,1.56689639212,1.57426315908,1.58162992603,1.58899669299,1.59636345994,1.6037302269,1.61109699385,1.61846376081,1.62583052776,2.64407581169,3.66232109561,4.68056637954,0.424959237644,2.91842704701,6.5,1.59901816425,140.084498256,15,test,ood,True,q_top_peak,,high,peak_6.5,6.5
51,0.0393338572678,0.422582384893,0.090240735095,1.80027996056,0.61206916647,18.0251685563,2.58691338333,2.54883373833,2.51075409333,2.47267444833,2.43459480333,2.39651515833,2.35843551333,2.32035586833,2.28227622333,2.24419657833,2.20611693333,2.16803728833,2.12995764333,0.863237735156,1.33296792389,1.80269811263,2.27242830137,2.7421584901,3.21188867884,3.68161886758,4.15134905631,4.62107924505,5.09080943379,5.56053962253,6.03026981126,6.5,4.60521277525,2.7104255505,2.81475039964,2.91907524878,3.02340009792,3.12772494705,3.23204979619,3.33637464533,3.44069949447,3.5450243436,3.64934919274,3.75367404188,3.85799889102,3.96232374015,4.06664858929,4.17097343843,4.27529828757,4.37962313671,4.48394798584,4.58827283498,4.69259768412,4.79692253326,0.930141506015,3.37402238764,6.5,1.19009003839,161.953074607,25,test,ood,True,q_top_peak,,high,peak_6.5,6.5
52,0.0928358497111,0.401979637615,0.00672030596855,2.23942708379,3.95155204505,16.5862066471,1.59753230376,1.60386978246,1.61020726115,1.61654473985,1.62288221855,1.62921969725,1.63555717594,1.64189465464,1.64823213334,1.65456961203,1.66090709073,1.66724456943,1.67358204813,1.67991952682,1.68625700552,1.69259448422,1.69893196292,1.70526944161,1.71160692031,1.71794439901,1.7242818777,1.7306193564,1.7369568351,1.7432943138,1.74963179249,1.75596927119,1.76230674989,1.76864422859,4.77449898217,5.02099912757,5.26749927298,5.51399941838,5.76049956379,6.00699970919,6.2534998546,6.5,5.15652814365,3.81305628729,2.46958443094,2.37902709695,2.28846976296,2.19791242897,2.10735509498,2.01679776099,1.926240427,1.83568309301,1.74512575901,1.65456842502,0.377361282822,2.53780866859,6.5,1.52313198904,121.814816092,35,test,ood,True,q_top_peak,,high,peak_6.5,6.5
53,0.0920950038762,0.370722063167,0.0273009922605,1.85021871671,1.72437475196,19.7939694076,3.10272973815,3.02034995056,2.93797016296,2.85559037536,2.77321058777,2.69083080017,2.60845101258,2.52607122498,2.44369143738,2.36131164979,2.27893186219,2.19655207459,2.46551756993,2.73448306527,3.00344856061,3.27241405594,3.54137955128,3.81034504662,4.07931054196,4.3482760373,4.61724153263,4.88620702797,5.15517252331,5.42413801865,5.69310351399,5.96206900932,6.23103450466,6.5,6.14253860186,5.78507720373,5.42761580559,5.07015440746,4.71269300932,4.35523161119,3.99777021305,3.64030881492,3.28284741678,2.92538601865,2.56792462051,2.21046322238,2.72825114575,3.24603906911,3.76382699248,4.28161491585,4.79940283922,4.85865888997,4.91791494073,4.97717099148,0.787885400217,3.90022337846,6.5,1.24866928321,187.210722166,27,test,ood,True,q_top_peak,,high,peak_6.5,6.5
54,0.0657149111098,0.454221384929,0.0161808004971,1.35966155046,0.746066966512,15.4576950213,3.41183420533,3.22522989094,3.03862557655,2.85202126216,2.66541694778,2.47881263339,2.292208319,2.10560400461,1.91899969022,1.73239537584,1.54579106145,1.35918674706,1.17258243267,0.985978118283,2.08878249463,3.19158687097,4.29439124731,5.39719562366,6.5,5.79386113257,5.08772226515,4.38158339772,3.6754445303,2.96930566287,2.26316679545,2.40060036567,2.53803393589,2.6754675061,2.81290107632,2.95033464654,3.08776821676,3.22520178698,3.36263535719,3.50006892741,3.63750249763,3.36606715639,3.09463181515,2.82319647391,2.55176113267,2.28032579144,2.0088904502,1.73745510896,1.46601976772,1.19458442648,0.92314908524,0.651713744001,0.380278402762,0.108843061523,0.667760405249,2.69177410456,6.5,1.32013012923,129.205157019,18,test,ood,True,q_top_peak,,high,peak_6.5,6.5
55,0.0532525800319,0.485409787555,0.0247862137599,2.54283750501,0.634331492057,4.09108420982,3.91209740616,3.66185802845,3.41161865075,3.16137927304,2.91113989533,2.66090051763,2.41066113992,2.18764678205,1.96463242417,1.7416180663,1.51860370843,1.29558935056,1.07257499268,0.84956063481,0.626546276937,0.724717242531,0.822888208124,0.921059173717,1.01923013931,1.1174011049,1.2155720705,1.31374303609,1.41191400168,1.51008496728,1.60825593287,1.70642689846,2.50535574872,3.30428459897,4.10321344923,4.90214229949,5.70107114974,6.5,6.25343727712,6.00687455424,5.76031183135,5.51374910847,5.26718638559,5.02062366271,4.77406093983,4.52749821695,4.28093549406,4.03437277118,3.7878100483,3.54124732542,3.29468460254,3.04812187965,2.80155915677,2.55499643389,0.940470901498,3.00502618452,6.5,1.69155596967,144.241256857,31,test,ood,True,q_top_peak,,high,peak_6.5,6.5
56,0.0409966645483,0.504136760827,0.0208324830009,1.12220456892,21.0165421861,9.96196875658,3.03045423701,3.60871186418,4.18696949134,4.76522711851,5.34348474567,5.92174237284,6.5,5.19089113285,3.88178226571,2.57267339856,1.26356453141,1.7041806613,2.14479679119,2.58541292109,3.02602905098,2.94172336676,2.85741768254,2.77311199831,2.68880631409,2.60450062987,2.52019494565,2.43588926143,2.35158357721,2.26727789298,2.18297220876,2.09866652454,2.01436084032,1.9300551561,1.84574947188,1.76144378766,1.67713810343,1.59283241921,1.50852673499,1.42422105077,1.61778297011,1.81134488946,2.0049068088,2.19846872815,2.39203064749,2.58559256684,2.77915448618,2.97271640553,3.16627832487,3.35984024422,3.55340216356,3.74696408291,3.94052600225,4.1340879216,0.765042554568,2.86386434981,6.5,1.18248672001,137.465488791,6,test,ood,True,q_top_peak,,high,peak_6.5,6.5
57,0.0862644598195,0.476515956821,0.0140983755247,1.41839641713,2.32746554857,1.271642027,3.2871949714,3.17534082246,3.06348667352,2.95163252458,2.83977837564,2.25626951063,1.67276064563,1.08925178063,0.505742915623,0.791183729164,1.07662454271,1.36206535625,1.64750616979,1.93294698333,2.21838779687,2.50382861042,2.78926942396,3.0747102375,3.36015105104,3.64559186458,3.93103267812,4.21647349167,4.50191430521,4.78735511875,5.07279593229,5.35823674583,5.64367755937,5.92911837292,6.21455918646,6.5,5.42371583989,4.34743167978,3.27114751967,2.19486335955,1.11857919944,1.29078491862,1.46299063781,1.63519635699,1.80740207617,1.97960779536,2.15181351454,2.32401923372,2.4962249529,2.66843067209,2.84063639127,3.01284211045,3.18504782963,3.35725354882,0.834628704264,2.9993098961,6.5,1.49381129399,143.966875013,29,test,ood,True,q_top_peak,,high,peak_6.5,6.5
58,0.0556491010627,0.442928899988,0.0330285054598,2.31270586779,0.669348581092,2.45198779272,0.192801932328,0.362452451198,0.532102970068,0.701753488938,0.871404007809,1.04105452668,1.21070504555,1.38035556442,1.55000608329,1.71965660216,1.88930712103,2.0589576399,2.47504645947,2.89113527904,3.30722409861,3.72331291818,3.66175266951,3.60019242084,3.53863217217,6.5,6.30858257676,6.11716515352,5.92574773028,5.73433030704,5.54291288379,5.35149546055,5.16007803731,4.96866061407,4.77724319083,4.58582576759,4.39440834435,4.20299092111,4.01157349786,3.82015607462,3.62873865138,3.43732122814,3.2459038049,3.05448638166,2.86306895842,2.67165153518,2.48023411193,2.28881668869,2.09739926545,1.90598184221,1.71456441897,1.52314699573,1.33172957249,1.14031214925,0.193539039739,3.07275790865,6.5,1.71931622097,147.492379615,19,test,ood,True,q_top_peak,,high,peak_6.5,6.5
59,0.0968104062179,0.391376945548,0.00882214477037,1.48168514747,1.53239882556,12.9238479161,1.03460282709,2.50270835339,3.97081387969,3.73865562274,3.50649736578,3.27433910883,3.04218085188,2.81002259492,2.57786433797,2.34570608101,2.11354782406,1.88138956711,1.64923131015,1.4170730532,1.18491479625,2.76972784544,3.0028698551,3.23601186476,3.46915387442,3.70229588408,3.93543789374,4.1685799034,4.40172191306,4.63486392272,4.86800593238,5.10114794204,5.3342899517,5.56743196136,5.80057397102,6.03371598068,6.26685799034,6.5,6.16266041633,5.82532083266,5.487981249,5.15064166533,4.81330208166,4.47596249799,4.13862291432,3.80128333066,3.46394374699,3.12660416332,2.78926457965,2.45192499598,2.11458541232,1.77724582865,1.43990624498,1.10256666131,0.263503946935,3.62425106003,6.5,1.51547304029,173.964050881,31,test,ood,True,q_top_peak,,high,peak_6.5,6.5
